ヒルナンデス!	ミ子	0.8046804070472717	魔法つかいプリキュア!	0.8034685850143433	草津	0.8028920888900757	紅蓮	0.801776647567749	TDS	0.7977672815322876
人種差別	’,;’;≡	0.8418023586273193	natyugirl	0.841392993927002	!!!!!!!!!!!!!!!!!!!!!!!!!	0.8360176682472229	)(｡	0.8315809965133667	;[	0.8275853991508484
ラズパイ	lela	0.8352307081222534	レド	0.8293896317481995	ラファ	0.8270814418792725	S2	0.8266907334327698	plz	0.8247364163398743
入り待ち	193	0.791037917137146	060	0.7840381860733032	ROAD	0.7826901078224182	1821	0.7820619344711304	ｷｭｯ	0.7763859033584595
ゴキカブリ	;;;;;	0.657119631767273	ドク	0.6535467505455017	天海	0.6394344568252563	ロクシー	0.6392585039138794	＼(^-^)／	0.6328974962234497
DiA	1B	0.8280332684516907	UND	0.8269463777542114	東大阪大敬愛	0.822902500629425	ベネズエラ	0.8224784135818481	上宝	0.8198496103286743
Mr.Children	2014	0.8201890587806702	米津玄師	0.8182574510574341	斉藤壮馬	0.811470627784729	シド	0.8059833645820618	PSVita	0.8046629428863525
たまちゃん	！！！！！！！！！！！！！！	0.784900426864624	(^^)♪	0.7700493335723877	ロット	0.7655351161956787	グロス	0.7648721933364868	~、	0.763270378112793
20日	24日	0.7990930080413818	10月	0.7984069585800171	26日	0.7846099138259888	1月	0.783882737159729	24時	0.7834979295730591
KOHH	おはん	0.5929781198501587	！✨✨	0.5698343515396118	やなな	0.568427324295044	アホウ	0.5562982559204102	あくしろよ	0.5505822896957397
フリゲ	カップリング	0.7765880823135376	フィンランド	0.7614041566848755	キモオタ	0.7529074549674988	紙一重	0.7490583658218384	フォーマット	0.7428359985351562
磯風	春菜	0.8551130890846252	グラッド	0.8522144556045532	似鳥	0.8513204455375671	/★	0.848676860332489	殺し屋	0.8472045660018921
サザンドラ	群生	0.6554039120674133	不可解	0.6530984044075012	!』	0.6526718139648438	FIGHTER	0.6405043601989746	総力	0.6360604763031006
なつやすみ	ﾛﾛ	0.7334537506103516	ﾛﾎ	0.7270359992980957	ケモミミ	0.7238389849662781	独裁国家	0.7232511043548584	やえ	0.722869873046875
53歳	役職	0.8071842789649963	参画	0.8054327368736267	ヘッド	0.8039312362670898	首脳	0.800322413444519	村山	0.7998865842819214
REVOLVER	岩手県	0.8733667135238647	仕上げ	0.8710893988609314	通り名	0.8646194934844971	AYAKO	0.8644814491271973	横浜F・マリノス	0.8631023168563843
A-O	神崎	0.7971341013908386	MISOLA	0.784841001033783	藤原さくら	0.7593941688537598	岡本	0.7549800872802734	よしこ	0.7483739852905273
STS	nsen	0.8842602968215942	deck	0.8832489848136902	mahotsukai	0.8784617781639099	とらドラ	0.8767722845077515	天然水	0.8691473007202148
メロンソーダ	ｶｽ	0.82685387134552	∧＿∧	0.826511025428772	ガガガガ	0.8257818222045898	ｯﾄ	0.8255548477172852	須須	0.820673942565918
ライブイベント	ユーロ	0.6116266846656799	スペシャルステージ	0.6098377704620361	好評	0.6087485551834106	五輪	0.6050665378570557	6月23日	0.6029458045959473
チカラ	青少年	0.7335746884346008	間延び	0.7313437461853027	末裔	0.7243982553482056	のりきる	0.7222243547439575	国民性	0.7180103659629822
舞洲	浦和レッズ	0.7667795419692993	GOGO	0.7653461694717407	仙山線	0.7610706090927124	DESIGN	0.7609716057777405	米原	0.7580000162124634
チャットレディ	即日	0.763761043548584	出会い系サイト	0.7603339552879333	WEB	0.7589644193649292	出稼ぎ	0.7579036951065063	お小遣いサイト	0.7549732327461243
斉藤壮馬	RCP	0.8855437636375427	シド	0.8792892694473267	ロゴス	0.8633325099945068	アンダーアーマー	0.8589210510253906	ヴァリアー	0.8544557094573975
LAWSON	ぁんっ	0.8357837200164795	スパゴー	0.8178598880767822	エイトくん	0.8133379220962524	Till	0.8101999759674072	おなり	0.8089324235916138
友佳里	ゴルスタ	0.6403675079345703	裁判官	0.6279876232147217	!!【	0.6228371858596802	熊谷	0.6154870986938477	0503700010905037480109	0.6142028570175171
ぶぅ	mrgtzb	0.9076664447784424	ウィ	0.8935821652412415	シィ	0.8909401893615723	trwrgw	0.8863014578819275	オメガヴェンデッタ	0.8861569166183472
クリード	ROA	0.8521265983581543	革新勢力	0.7974216938018799	黎	0.7949061989784241	人格者	0.7946825623512268	ミカミ	0.7931706309318542
ウルスラ	村上	0.7332636117935181	オカメインコ	0.7298479676246643	飛鳥	0.7291383147239685	大樹	0.7284953594207764	elliott	0.7262223958969116
結婚式場	✧＼\	0.6645044684410095	あけ	0.6592106223106384	まぎれる	0.6494782567024231	グイグイ	0.6393468379974365	くける	0.6302362680435181
レガシー	リラ	0.8171597719192505	ディアンシー	0.8157967329025269	정윤호	0.8129833936691284	GAGA	0.809531569480896	入野自由	0.808135986328125
きそ	ちげ	0.6623372435569763	ほえる	0.6575413942337036	びゃ	0.6554223299026489	ぼけ	0.6547939777374268	とぅー	0.6532643437385559
LTE	銀行	0.7532413005828857	生活習慣病	0.7488201856613159	近隣	0.7449212074279785	政権	0.7413591146469116	上海ディズニーランド	0.7374792098999023
山下達郎	トニック	0.7677900791168213	モトピ	0.766308605670929	˃ᴗ˂	0.761417031288147	Rebirth	0.7585423588752747	ユーミン	0.7568546533584595
LIQUID	plus	0.678362250328064	水仙	0.6698575615882874	Baby	0.6642107963562012	PLANET	0.6636714339256287	？】①→「	0.6632089018821716
りちゃ	ひめる	0.7856191396713257	かちゃー	0.770858645439148	こ~ちゃ	0.7598841190338135	湯茶	0.7576645016670227	のす	0.756238579750061
MP4	CV	0.8328689336776733	feat	0.8070257902145386	267	0.8048337697982788	Ba	0.7966630458831787	232	0.7697391510009766
ハモり	孔明	0.8080868721008301	ハム太郎	0.8071990609169006	ダイノジ	0.8034874200820923	メタモン	0.80265212059021	智慧	0.8021092414855957
世田谷区	足立区	0.9353563785552979	ｽﾞ	0.9201075434684753	ﾃﾞ	0.9185464382171631	ガンバ大阪	0.918496310710907	横浜F・マリノス	0.9184846878051758
加工食品	リソース	0.7566019892692566	言葉遊び	0.7476162910461426	略語	0.7456341981887817	道義	0.7444424033164978	都庁	0.7420108318328857
disる	成し遂げる	0.8061171174049377	】⇒【	0.7945340871810913	一貫性	0.7854209542274475	真偽	0.7849958539009094	LOOK	0.7814674377441406
風影	下げ	0.7841320037841797	˙👄˙👐	0.779539942741394	ఠ๑ఠ	0.7719777822494507	以下略	0.7705124616622925	IGNIO	0.769370436668396
量子コンピュータ	キックボクシング	0.7083099484443665	マインドフルネス	0.7076212167739868	ꇤ	0.6582415103912354	14番	0.6538578867912292	COS	0.6510501503944397
これはひどい	ニュースアプリ	0.8230214715003967	ぐぅ	0.822964072227478	起	0.8160269260406494	ゃんかわいい	0.8096118569374084	NEO	0.8088214993476868
(´∀｀)	(*´∀`*)	0.8136428594589233	(*'▽'*)	0.808832049369812	(≧▽≦)	0.7930240631103516	(・∀・)	0.7893245816230774	(*´∀｀*)	0.7830805778503418
デール・カーネギー	産経新聞	0.7694249749183655	奨	0.7535628080368042	禁忌	0.7526489496231079	森林公園	0.7467888593673706	デイリースポーツ	0.7389209270477295
勉強法	ノウハウ	0.7975371479988098	コツ	0.7822766304016113	テクニック	0.7740217447280884	手法	0.7733892202377319	ネットビジネス	0.7634224891662598
スパークリングワイン	シェフ	0.7540504932403564	中でも	0.7441624402999878	生ビール	0.7363811731338501	多彩	0.7360987067222595	!!!⇒	0.7296761274337769
POLICE	HAV	0.7925453186035156	WHO	0.7851343154907227	天月	0.7846609354019165	Ｋ’	0.7815748453140259	EF	0.7721357941627502
手ブレ	厚着	0.7377741932868958	ﾟﾚﾟ	0.7314914464950562	˙˘˙̀	0.7246074676513672	衝動買い	0.7235734462738037	痙攣	0.7232635021209717
ヒャッハー	ミニマム	0.8666139841079712	ig	0.8401297926902771	てんびん座	0.8396235704421997	相沢	0.8388403654098511	ｷﾏﾌﾟﾘﾉｺｼﾅｵﾚｰ	0.8364535570144653
宮崎駿	コンラッド	0.7815158367156982	かえるさん	0.7812031507492065	川崎市	0.7795225381851196	Da	0.7756240367889404	森脇	0.7709217071533203
祝勝会	自由の女神像	0.7279645800590515	ハンドボール	0.7219114303588867	麻布	0.7172516584396362	浅草	0.7133715152740479	Little	0.7053078413009644
既読無視	酒臭い	0.7714691162109375	もみあげ	0.744497537612915	よほど	0.742763876914978	先攻	0.7377232909202576	脱力	0.7311408519744873
可愛さは異常	ポーランド	0.8644498586654663	バーニー	0.8640593886375427	お色気	0.8611704111099243	膝丸	0.8603728413581848	イメージソング	0.8568629026412964
Web	レビュー	0.8184521794319153	一覧	0.8148670196533203	賃貸	0.8138935565948486	口コミ	0.8090433478355408	コミュニティ	0.8087471723556519
強いられているんだ!	Kyoto	0.784671425819397	910	0.7621387243270874	642	0.7559559941291809	裂	0.7519529461860657	ガタガタガタッ	0.7478457093238831
(о´∀`о)	(´∀｀*)	0.7898062467575073	(*'▽'*)	0.7695701718330383	(･∀･)	0.7683707475662231	(*´∀｀)	0.7680200338363647	(*^◯^*)	0.7668179273605347
風男塾	セブチ	0.6816154718399048	･･･(	0.6760571599006653	̴̶̷̥᷅๑	0.6718478202819824	栄冠	0.6707597970962524	ﾉｷｬｰ	0.6617600917816162
ヘッドセット	-------	0.7544434070587158	埃	0.7338941097259521	マスカラ	0.7334446907043457	論じる	0.7330023050308228	ストラクチャー	0.7296561002731323
メール便	BELTA	0.8818038702011108	腐向け	0.87857985496521	①】	0.8644840121269226	医薬部外品	0.8639010787010193	♪】	0.8620659112930298
戦闘曲	Watch	0.6726205348968506	Win	0.6684092879295349	ZS	0.6599782109260559	逆裁	0.6548121571540833	USB3.0	0.6542363166809082
老朽化	Crowd	0.8562432527542114	明治神宮野球場	0.8402417302131653	ｳｩｯﾋｮｵｱｱｧｱｱｧ	0.8380154967308044	1990年	0.8368967771530151	Gherardini	0.8345322608947754
ウェイト	社会性	0.7397704124450684	投与	0.7075995206832886	血流	0.7033684253692627	報道の自由	0.6975650191307068	大公開	0.695502758026123
をん	なにしてんの	0.6616566181182861	モンスター・ホテル	0.6548154354095459	車中泊	0.638523280620575	ゃんかわいい	0.6315573453903198	Ｚｚｚ	0.626524806022644
社会人	管内	0.6264560222625732	単なる	0.6252126693725586	モテモテ	0.6102175712585449	ライオンズ	0.6102041006088257	大学生	0.6059561967849731
ドーム前	山ちゃん	0.6341614723205566	なつかしい	0.6146255731582642	本間	0.586495041847229	相対	0.5835508108139038	やける	0.5811831951141357
EU	熊本地震	0.9046751856803894	改正	0.8959155082702637	英国	0.8904147148132324	残留	0.8853952884674072	国民投票	0.884907066822052
レインボーシックスシージ	高校受験	0.7057429552078247	CallofDuty	0.7038289308547974	空き缶	0.7011391520500183	DOM	0.6977806091308594	刈谷	0.6976367235183716
スヤスヤ	ﾅﾇｯ	0.8782790899276733	♡♡♡♡♡♡♡♡♡♡♡♡♡	0.8767073154449463	南條愛乃	0.8761359453201294	')┐≡└('	0.8745542764663696	グーグー	0.8729873895645142
bayfm	wecjp	0.9142926931381226	tvasahi	0.9142060279846191	tokyomx	0.9136355519294739	joqr	0.9061521291732788	milkyholmes	0.9051628112792969
やる夫	書籍	0.6472718715667725	Blog	0.6352794170379639	WedAug	0.6315405368804932	読売新聞	0.6180058717727661	047	0.6168522834777832
セブンソード	ACC	0.8415307402610779	気圧	0.8157491683959961	190	0.8126398324966431	172	0.803898811340332	hPa	0.7995386123657227
ラストオーダー	造成	0.8077495694160461	重賞	0.8053350448608398	PIT	0.7978640794754028	mmABS	0.7961328029632568	併殺	0.7959001064300537
銀河鉄道の夜	ﾍﾟﾁﾍﾟﾁ	0.8746721744537354	伯	0.8667951822280884	佐藤勝利	0.8623956441879272	太田道灌	0.8621145486831665	生年月日	0.860647439956665
CRAFT	151	0.7624043822288513	酵母	0.7598309516906738	テレビ朝日	0.7546970844268799	弾き語り	0.7504938244819641	無印	0.7441967725753784
ミネラルウォーター	渋谷区	0.8435198068618774	THEIDOLM	0.8391909599304199	CasualShoes	0.82900470495224	iiiiiiiiiiiiiiiiiiiiiJune	0.8272249698638916	費え	0.8268091678619385
しずかちゃん	ｴﾛ	0.744357705116272	ばらばら	0.6613171696662903	瑛太	0.6596527695655823	橋本環奈	0.6590510606765747	放送事故	0.6474825739860535
test	Wiz	0.7340179681777954	ゴー	0.7197355628013611	西野	0.7183917164802551	山形市	0.7180792689323425	STEERS	0.7113909125328064
姉弟	JC	0.8426613807678223	SSB	0.8279316425323486	モダン	0.8148621320724487	枝野	0.8077030181884766	シェル	0.8062415719032288
Lumiere	会館	0.8259245157241821	業界初	0.8194139003753662	BLUE	0.8185406923294067	おお振り	0.8172817826271057	L・A	0.8160794377326965
東京喰種	Apple	0.8367242813110352	1823	0.835015594959259	NE	0.8246095180511475	1822	0.8223193287849426	FE	0.8217804431915283
蒼井翔太	矢吹奈子	0.8442295789718628	大橋	0.8389171361923218	アッショ	0.8370776772499084	コードギアス反逆のルルーシュ	0.8309651613235474	ジブ	0.8288431167602539
ゆうき	まこと	0.838397741317749	池田	0.8383090496063232	ノブ	0.8379293084144592	キサラギ	0.8292909860610962	たかし	0.829204261302948
シティホテル	徳島県	0.8715538382530212	ビジネスホテル	0.8702247142791748	不景気	0.8450465798377991	南シナ海	0.8369777798652649	芦北	0.8247115612030029
鐵道	渡辺曜	0.887920618057251	ｯﾊ	0.8871172666549683	阪	0.886108934879303	アリゾナ	0.885351300239563	ⅱ	0.8838878273963928
卒業メンバー	フサフサ	0.722017228603363	さなちゃん	0.7060503959655762	ワンクリック詐欺	0.6999932527542114	雄也	0.6990330815315247	★)	0.6949265599250793
駄菓子屋	伊吹	0.8332486152648926	京都府京都市	0.8256784677505493	似鳥	0.8239865303039551	1905	0.8191664218902588	時津風	0.8189994096755981
漢字検定	たまドラ	0.7624335885047913	升	0.7313861846923828	リーグ	0.7308698892593384	5月13日	0.7272753119468689	外野手	0.7267445921897888
コンバース	明治神宮野球場	0.9128866791725159	Face	0.9015288352966309	モンテディオ山形	0.9014660120010376	ლლ	0.8998297452926636	ステーション	0.8957531452178955
ケラケラ	乱視	0.7689582109451294	小倉優子	0.7567849159240723	HB	0.7529680728912354	❥❥❥	0.7516201734542847	ふたご座	0.7501744031906128
艦隊これくしょん~艦これ~	上下セット	0.8119357824325562	ステンレス	0.8087612390518188	CRYSTAL	0.7973692417144775	GEYSER	0.7848992943763733	MW	0.783431351184845
（＾ν＾）	＞_＜	0.8345040082931519	(^.^)	0.8220189809799194	(；；)	0.8084564805030823	！！♡	0.7740844488143921	(*^◯^*)	0.7733155488967896
Silence	真斗	0.8112562298774719	涼	0.7635035514831543	係争	0.7502937316894531	咲	0.7476806640625	事務員	0.7461499571800232
予定調和	うけつける	0.6091570854187012	ハピネスチャージプリキュア!	0.5994149446487427	夜々	0.5754164457321167	ネット弁慶	0.5704817175865173	*´∀｀*)	0.5699465870857239
鋼錬	銀魂	0.7092643976211548	✴:※	0.6779136657714844	大倉忠義	0.6650777459144592	]/	0.6610342264175415	淫乱	0.6602506041526794
核融合炉	マジマジ	0.7722846269607544	宮原	0.7584013342857361	ゅと	0.7447800636291504	とつ	0.7424086332321167	X-TRAIL	0.738980770111084
過去形	)』(	0.8420095443725586	暴論	0.8356980681419373	Genius	0.8276873826980591	꒦ິ	0.8199982643127441	ﾊﾟｧ	0.812587559223175
中吉	哲也	0.6704505681991577	14106	0.6704434752464294	もっちー	0.6622123122215271	9月4日	0.6619952917098999	二枚目	0.6526268124580383
レジギガス	上顎	0.6328294277191162	深める	0.6280441284179688	鉄槌	0.6233817934989929	裂く	0.6215270161628723	戦友	0.6203277111053467
あっくん	リーン	0.8205797672271729	ｷｯ	0.8192521929740906	ੈ	0.8128348588943481	⋆	0.8120291829109192	zK	0.8081021308898926
水瀬	窒素	0.7750202417373657	用心	0.7727464437484741	ばらかもん	0.7727206349372864	)┐└(┐┘	0.7708385586738586	感極まる	0.7707502841949463
EF64	Blu	0.7486215829849243	Ray	0.7249431610107422	カクヨム	0.7195065021514893	OfficialMusicVideo	0.7152878642082214	GIGAZINE	0.7062149047851562
2Z	H.	0.908564567565918	M1	0.8948870897293091	BU	0.8938697576522827	RO	0.886186420917511	an	0.885299026966095
あんみつ	宇野	0.7914249300956726	玲奈	0.775675892829895	さちこ	0.7636709213256836	ハル	0.7573403120040894	フラン	0.7539362907409668
SSD	純正	0.8290953636169434	防水	0.8262020349502563	DF	0.81828773021698	新型	0.813503086566925	TA	0.8116113543510437
六芒星	▷▷	0.7624305486679077	牡牛座	0.7608208060264587	大和田南那	0.7452423572540283	レースクイーン	0.7430182695388794	................	0.7409425973892212
Death☆Rabbits	MIYABI	0.644041895866394	」(	0.6214133501052856	スーパーファミコン	0.6212732791900635	Jonah	0.6051449775695801	!!」	0.6039425134658813
JCG	190	0.8406726121902466	ABS	0.8360623121261597	192	0.8217462301254272	油淋鶏	0.8217278718948364	AIS	0.8202189207077026
ベラトリックス	(｡_｡(	0.8248835802078247	群がる	0.8200970888137817	natyugirl	0.819624662399292	楕円	0.8124356865882874	共産主義	0.8104774355888367
海軍本部	部隊	0.7467261552810669	ハァン	0.7326955199241638	科学	0.7174281477928162	FOXEY	0.7038964033126831	魔人	0.666020393371582
ななみ	まさき	0.8392835855484009	かめ	0.8115990161895752	浪川	0.8078546524047852	国庫	0.8061943650245667	だいする	0.8054858446121216
Lost	World	0.884131669998169	ジ	0.8671220541000366	ウォール	0.8578107357025146	山下智久	0.8549892902374268	涼宮ハルヒ	0.8521583080291748
山下大輝	maho	0.9548948407173157	)/\(	0.9540062546730042	かに座	0.9530500173568726	ﾔ	0.9521020650863647	(･∀･｡)	0.9515954852104187
健人	窪田	0.86564040184021	梶	0.8507486581802368	照史	0.8481772541999817	重岡	0.8474661111831665	伊野尾	0.8471084833145142
^^;	(^^;;	0.732347846031189	(^^;	0.7108021378517151	(^_^;)	0.6894837617874146	(￣▽￣;)	0.660735011100769	(；・∀・)	0.6336034536361694
7月29日	ォオﾞ	0.8143133521080017	ライトノベル	0.8071426749229431	2005年	0.8008742332458496	:⇒	0.7944562435150146	遊星	0.7933522462844849
かっけ	PINGU	0.6830952763557434	雷鳴	0.6809310913085938	ノリツッコミ	0.6685905456542969	たんす	0.667940616607666	ヶﾗヶﾗ	0.6613231301307678
SM	ITR	0.764504075050354	vocanama	0.7550023198127747	JP	0.7548441886901855	F1	0.7533676624298096	countter	0.7513953447341919
ヴリトラ	怯む	0.756761908531189	rank	0.7520239949226379	ｗｑｗ	0.7500745058059692	OOO	0.7493044137954712	Milan	0.7477148175239563
魔理沙	丑の刻参り	0.8122372627258301	震わす	0.7888251543045044	おかか	0.7887068390846252	暴漢	0.7828751802444458	千歳	0.7788200974464417
8月	7月	0.8974913358688354	9月	0.8467961549758911	来月	0.8092401027679443	火曜日	0.8000408411026001	26日	0.7892132997512817
浦和駅	Abema	0.7253013253211975	450	0.7044610381126404	108	0.7014706134796143	中2	0.6852323412895203	240	0.6834853291511536
プライズ	単色	0.8107868432998657	固体	0.8093047142028809	EMO	0.8034520149230957	上島竜兵	0.7973350882530212	ファンデーション	0.7972968816757202
Forest	オンラインストア	0.8344708681106567	小牧	0.8252687454223633	サー	0.824600338935852	直伝	0.8237670063972473	石川界人	0.8209733963012695
セトリ	8月11日	0.7663412094116211	スペシャルウィーク	0.759794294834137	お披露目	0.7557665109634399	Mステ	0.7547428607940674	クウガ	0.7510604858398438
ママと	くるみ	0.7930951118469238	付き添い	0.7796770334243774	従兄弟	0.7725753784179688	長島	0.7654599547386169	能登	0.7611428499221802
Forever	ine	0.8470258712768555	he	0.8373582363128662	3B	0.8312797546386719	AL	0.8299682140350342	ING	0.8235686421394348
MGO	ARROWS	0.742278516292572	]、	0.7405550479888916	]-	0.7382985949516296	ギャログ	0.7167315483093262	]:#	0.713880181312561
以下略	˙👄˙👐	0.8658955693244934	ﾊﾟｧ	0.8489952087402344	IGNIO	0.8420901298522949	)』(	0.8405007123947144	ఠ๑ఠ	0.8324838876724243
秋田県鹿角市	古典	0.7800799012184143	陥落	0.7739763259887695	辛口	0.7680338025093079	カリカリ	0.7677004337310791	サミット	0.7670266032218933
ホイミ	凝固	0.8238588571548462	Arc	0.817436933517456	こんぺいとう	0.8147711753845215	アジト	0.8147360682487488	BURCH	0.813255250453949
L'Arc	LaLaLa	0.8882529735565186	Ciel	0.884282648563385	EN	0.8841913938522339	182	0.8577020168304443	小野大輔	0.8540298938751221
ラマダン	蓮子	0.8156528472900391	ﾑｯﾊｰ	0.8126596212387085	ｶ	0.8096761703491211	ﾂﾝﾂﾝ	0.8017763495445251	イエス	0.8013356924057007
クンクン	シャー	0.8773625493049622	シィ	0.8759715557098389	おとめ座	0.8732362985610962	walkingiPhoneJune	0.8648194074630737	フミコ	0.8623108863830566
デリバリーヘルス	ぐるなび	0.8648244142532349	保険料	0.8566643595695496	日暮里駅	0.852304220199585	性感	0.851845383644104	Portage	0.8495461940765381
ドイツ帝国	-「	0.6392825841903687	ﾋﾟｨ	0.6363735795021057	KV	0.6353179812431335	LINENEWS	0.6294490098953247	Liar	0.6189712285995483
ガチ勢	どんまい!	0.7335126399993896	ウナ	0.7333681583404541	いなむ	0.723347544670105	笑い絵	0.7170963287353516	どんまい	0.7112360000610352
SHINee	星野みなみ	0.8638691306114197	EXO	0.8546359539031982	お取り寄せ	0.8465558290481567	少女時代	0.8434716463088989	東方神起	0.8324476480484009
